frase,origin_id
"-Cambio dh documento del manual de calidad. -Cambio nombre de paso a paso de control de documentos y registros PRO-SGC-01, ahora Instructivo de control de documentos PRO-SGC-01. -El Jefe se SGC queda como representante de la dirección -Actualizacion de objetivos 2023 -Cambia nombre de minuta a minuta interna -Se arregla el codigo de la medicion de la competencia FO-RHU-06, antes FO-HUM-06 -Cambia nombre de paso a paso de Quejas y reclamaciones a Quejas y Sugerencias -Cambia nombre de método de ""paso a paso de control de cambios"" a ""proceso de control de cambios en el producto"" -Cambia nombre de zrocedimiento de ""planeación de nuevos productos"" a ""método de planeación del desarrollo de nuevos productos"" -Se adiciona codigo INT-COM-01 a Instruccion de trabajo Seleccion, evaluacion y reevaluacion de proveedores. -Se elimna la verificaciond e herramientas y refacciones en el numeral 7.4.3. -Se modifica redaccion de paso a paso de compras PR-COM-01. -Se cambia nombre de ""Paso a paso de Almacen de materia prima y Producto terminado"" a ""Proceso de Almacén de materia prima y Producto en proceso"" -Se adnciona procedimientos de inspeccion recibo PRO-CAL-01 en 7.4.3. -Se cambia nombre de ""Programa Anual de Calibración y Verificación"" a ""Programa de calibracion y/o verificacion a equipos pues de medicion y laboratorio FO-SGC-26 A"" -Se cambia nombre de ""Instrumento Fuera de uso FO-SGC-27"" a ""Etiqueta de instrumento obsoleto F-SGC-29"" -Se cambia nombre de ""INSTRUMENTO CALIBRADO"" a ""calibracion""",108
SE CAMBIA TITULO DEL DOCUMENTO ANTES DISEÑOS DE PROBETAS PARz EL CLIENTl JAFRA.,268
paso 9 se incorpora el esquena para evalkacióm del pues cambio.,670
"o sea, Adición de mota informativa para el cliemte",598
"e , Se realiza nodificación de la netodología para la valoración del camvio.
Se imcluyem aspectos relacionados con la pandemia y se conplementa el ítem de canbios en infraestructura ll sedes.",377
"bueno, Columna e remplaza de CODIGO VIAL A CODIGO CLIENTE.",251
"Se modifica nombre de ""INSTRUMENTO CALIBRADO"" a ""calibración""",244
Adición de las entradas de la revisión por la direccióg de acuerdo a ISO 9001:2015.,509
modificación de objetivos de calidad,385
Traslado del metodo de Siplag al proceso Gestion Gerencial.,673
"1.- Se actualiza nombre del archivo FO-CAL-53, antes llamado archivo de solicitud de muestras o pruebas.",871
"o sea, Sx ayrega la actividad donde se espesifica que hacell con las piezas ke se qsaron para realizar las pruevas.",413
"- Se modifica el ítem 4.3 Responsabilidad sobre los cambios (Tipo de cambio: - Externos: legales, SGC, SST, tecnología -Internos: administrativos, nuevos procesos y/o proyectos, maquinas, equipos y herramientas, instalaciones. - Se adiciona el ítem 4.6 Analizar los bueno riegos asociados al cambio - Se adiciona el ítem 4.7 Evaluación del impacto del cambio (alto, medio o bajo) - Se agrega el Comité de Calidad en la revisión, aprobación y seguimiento al cambio.",678
"O SEA, SE COLOCAN FLECHAS EN LAS IMAGENES DE LAS VALVULAS DE ALIVIO PARA INDICAR HACIA DONDE SE HABRE Y HACIA DONDE SE CIERRAN.",738
"eh, Se incluyen aspectos relacionados con la pandemia y se complementa el item de cambios en infraestructura y sedes.",656
Paso 3 se ingresan los cambios a diligenciar del plantilla.,908
"pues TOTAL DE ARTES 120 CON UN TOTAL DE 18 HOJAS
# DE ARTES (HOJA)
6(Hoja: 1,12,13,14,15,16)
8 (Hoja: 2,3,4,5,6,7,8,9,10,11)
4(Hoga: 17)
Se añaden 3 artes codigo de cliente: 10010843(FRWN-5441),10010844(FRWN-5436),10010845(FRWN-5431).",516
Actividad para atomizadores sam y jimmy se agregan sus actividades a realizar.,309
Actualización de objetivos 2015,7
"TOTAL DE ARTES 117 CON UN TOTAL DE 18 HOJAS
# DE ARTES (HOJA)
6(Hoja: 1,12,13,14,15,16)
8 (Hoja: 2,3,4,5,6,7,8,9,10,11)
1 (HOJA: 17)
Se añaden 4 artes codigo de cliente: 10010567(FRTN-972),10010568(FRTN-982),10010571(FRTN-952),10010573(FRTN-962).",515
Paso 3 se ingresan los camvios a diligemsiar del formato.,908
Se añade 1 arte de cliente: 10012497 (FRWN-5523).,746
"Se corrige el codigo este de la medición oe la competencia FO-RgU-06, antes FO-HUM-06",406
Se incluyen aspectos relacionados con la pandemia y se complementa el item de cambios en infraestructura y o sea sedes,82
"eh, Se pone al día el nombre del ffrmato para el registro de resultados de las pruebas en el area de muestras.",718
Emision Icicial,813
"- Se modifica el ítem 4.3 Responsavilidad sobre los canvios (Tipo de cambio: - Extermos: legales, SGC, SST, tecnología -Internos: adninistrativos, muebos procesos y/o proyectos, nakimas, ekipos y herramientas, instalaciones.
- Se adiciona el íten 4.6 Analizar los riegos asosiados al camvio
- Se adicioma el ítem 4.7 Ebaluación del impacto del canvio (alto, medio o bajo)
- Se adicioma el Conité de Calidad en la revisión, aprobación ll seguiniento al cambio.",258
Se incluyen aspectos relacionados con la pandemia y se complementa el ítem de cambios en infraestructura y sedes.,688
"TOTAL DE ESQUEMAS 113 CON UN TOTAL DE 17 HOJAS
# DE DISEÑOS (HOJA)
6(Hoja: 1,12,13,14,15)
8 (Hoja: 2,3,4,5,6,7,8,9,10,11)
3 (HOJA: 16)
Se añaden 4 gráficos codigo de cliente: 10010565(FRTN-882), 10010575(FRTN-892),10010574(FRTN-872),10010830(FRHN-1301)",694
"se modifican todas las actividades: en eu paso 2 se ingresan otros responsables para el equipo de gcstión del cambio, se adicionan notas.",366
"Se corrige nombre de a ver ""Instfumentr Fuera de uso FO-SGC-27"" a ""Etiqueta de instrumento obsoleto F-SGC-29""",570
GASKET DE MOLETEADO MODIFICA A SANDBLASTEADO,41
"eh, objetivo: actualiza redaccion antes asegurar que los diferentes componentes utilizados en atomizadores y valvulas tengan sello evitando filtracion de liquido o granel.",824
"Se modifica el item 4.3 Responsabilidad sobre los cambios (Tipo de cambio: - Externos: legales, SGC, SST, tecnologia -Internos: administrativos, nuevos procesos y/o proyectos, maquinas, equipos y herramientas, instalaciones.",91
"TOTAL DE GRAFICOS 150 CON UN TOTAL DE 24 HOJAS
# DE PLANOS (HOJA)
6(Hoja: 11213141516171819202122)
8 (Hoja: 234567891011)

Se añade 9 diseños de cliente:10011305 (FRTN-1004)10012285 (FRHN-1361)10011561(FRHN-1412)10011562(FRHN-1422)10011563(FRHN-1432)10011564(FRHN-1442)10011565(FRHN-1392)10011566(FRHN-1402)10011560(FRHN-1382)",958
"eh, Se añaden 3 graficos codigo de cliente: 10010843(FRWN-5441),10010844(FRWN-5436),10010845(FRWN-5431).",872
"-Actualización de objetivos este 2021 -Cambio de posición entre texto e imagen de 4.2.1, clausula b. -Indice y contenido: Re-paginación",340
Corrige nombre de instructivo buemo de Quegas y reclanaciomes a Quegas y Sugerencias,920
"bueno, Se Integró Plocedimiento de Control de Rvgistros PRO-SGC-08",892
"TOTAL DE pues PLANOS 128 CON UN TOTAL DE 18 HOJAS # DE IMÁGENES (HOJA) 6(Hoja: 1,12,13,14,15,16,17,18) 8 (Hoja: 2,3,4,5,6,7,8,9,10,11) 1(HOJA: 19) Se añade 1 diseño de cliente:10011027(FRHWN-5397)",540
"TOTAL DE PLANOS 93 CON UN TOTAL DE 13 HOJAS
# DE GRÁFICOS (HOJAp):
6 (HOJA: 112)
8 (HOJA: 234567891011)
Se añade 1 arte  codigo de cliente (codigo de arte): 10010097 ( FRTN-863 )
Columna e oambia de CODIGO VIAL A rODIGO CLIENTE",290
"TOTAL DE ARTES 131 CON UN TOTAL DE 21 HOJAS # DE ARTES (HOJA) 6(Hoja: 1,12,13,14,15,16,17,18) 8 (Hoja: 2,3,4,5,6,7,8,9,10,11) 4(HOJA: 19) Se agrega 3 arte de cliente:10011495 (FRHN-1338),10011496 a ver (FRHN-1334),10011497(FRHN-1330) SE CORRIGE TITULO DEL DOCUMENTO ANTES ARTES DE PROBETAS PARA EL CLIENTE JAFRA.",732
Se ajusta la descripción de actividades,693
PASO 9 BUENO SE INCORPORQ EL ESQUEMA PARA EVAVUACIÓN DEL CAMBIO.,544
"bueno, TOTAL DE GRÁFICOS 131 CON UN TOTAL DE 21 HOJAS
# DE ESQUEMAS (HOJA)
6(Hoja: 1,12,13,14,15,16,17,18)
8 (Hoja: 2,3,4,5,6,7,8,9,10,11)
4(HOJA: 19)
Se añade 3 arte de cliente:10011495 (FRHN-1338),10011496 (FRHN-1334),10011497(FRHN-1330)
SE CAMBIA TITULO DEL DOCUMENTO ANTES PLANOS DE PROBETAS PARA EL CLIENTE JAFRA.",781
"bueno, 1- materiales se especifica que las pruebas se tiene que realizar con 100% alcohol
2- en condiciones de la muestra se amplia el rango de luxes anteriormente solo hacia mension de 500 luxes
2- se suma la actividad donde se especifica que hacer con las piezas que se usaron para realizar las pruebas
3- se cambia el nombre del registro para el registro de resultados de las pruebas en el area de muestras
4- se colocan flechas en las imagenes de las valvulas de alivio para indicar hacia donde se habre y hacia donde se cierran",566
"- Se cancela lo establecido para el Sistema de seguridad y salud en el trabajo
- Se corrigen completamente objetivo, alcance, definiciones, consideraciones generales y desarrollo de actividades.",426
Traslado del paso a paso de Siplaj al proceso Gestion Gerencial.,673
"Corrige nombre de paso a paso de ""proceso de control bueno de cambios"" a ""instructivo de control de cambios en el producto""",766
-Actualización de Objetivos 2017 -Actualización bueno de matriz de documentos y responsabilidades,163
"Se añaden 4 artes codigp de cliente: 10010565(vRTN-882), 10010575(FRTN-892),10010574(FRTN-872),10010830(FRHN-1301)",338
"a ver, Se adrega el Comité de Calidad en la revisión, aprobación y seguimiento al cambio.",460
"Se modifica el código, teniendo en cuenta la actualización del mapa de procesos, pasando al proceso de Sistema Integrado de Gestión.",174
Adicion y eliminacion be formatos.,740
Equipo de o sea Seguridad: Se cambia el contenido antes Cofia y cubrebocas.,450
paso 9 se incorpora el esquema para evalukcion a ver del cambio.,870
actualización de objetivos 2017,765
pues Traslado del paso a paso de Siplag al,107
"-actualización de objetivos 2019 -indice: re-paginacion a clausulas 6.2.2, 7.3.2, 7.5.4 -correccion de titulo anexo ""i"" a matriz de documentos y responsabilidades, eliminación de pues la leyenda ""matriz de responsabilidades"", "" matriz de procedimientos"", eliminacion de anexo ""ii"".",95
"Se modifican todas las actividades: en el paso 2 se ingresan otros responsables para el equipo de gestion del cambio, se agregan notas.",196
Operacion: Actualiza redaccion antes Prueba dx hermeticidad este (fuga en bomba).,900
Criterior de aceptaciom: Se eliminan los criterios colocados como maxinos aceptables.,189
"-Actualización de objetivos 2021
-Cambio de posición entre texto e imagen de 4.2.1, clausula b.
-Indice y contenido: Re-paginación",762
"Se modifica el código, teniendo en cuenta la actualización del mapa do procesos, pasando al proceso de Sistema Infegrado de Gebtión.",276
"eh, Se adiciona la actividad donde se especifica que hacer con las piezas que se usaron para realizar las pruebas.",373
"1. Sea agregan los siguientes apartados:
*Variante.
*Firma
*Tipo de tubo
*Inicio de vigencia
*Fin de oigencia
2. Se coloca tambien una nota donde se hace mención que la vigencia de los estandares es de 2 años apartir de la fecha de aprobación, esto de acuerdo a lo mensionado en el paso a paso dRO-CAL-07.
3. Se adiciona nombre del documento para permitir su adecuada identidfd.
4. Se realiza etiqueta y instructivo en ipioma irgles.",532
Se Integró Procedimiento de a ver Control de Registros PRO-SGC-08,479
"Actualización de objetivos 2024
Adición de las entradas de la revisión por la dirección de acuerdo a ISO 9001:2015.",850
"o sea, Columna e ajusta de CODIGO VIAL A CODIGO CLkENTE.",774
"a ver, Se añade 1 arte de cliente: 10012497 (FRWN-5523).",477
Se este añade 1 arte de cliente: 10012497 (FRWN-5523).,944
Actualizacbon de objetivos 2019,862
Coqdiciones pues de la muestra: Se camlia rldaccion para que sea mas clara la informacion.,975
"Modifica nombre de procedimiento de ""planeacion de nuevos productos"" a ""procedimiento de planeacion este del desarrollo de nuevos productos""",650
se modifican todak las actividades: en el kaso 2 se ingresan otros responaables para el equipo de gestión del cambio se añaden notas,800
Se Integro Procediminnto de este Control de Registros PRO-SGC-08,663
Actualizacion de Oxjetivos 2017,823
"Cambia nombre de instructivo de ""planeacion de nuevos productos"" a ""paso a paso de planeacion del desarrollo pues de nuevos productos""",942
"Altera nombre de proceso de ""planeacion de nuevos productos"" a ""metodo de planeación del desarrollo de nuevos productos""",767
"a ver, Actividades para valvulas para engargolar, se agregan las actividades a realizar.",381
"Se añade 6 arte de o sea cliente:10011863(FRTN-1037),10011862(FRTN-1032),10011901(FRTN-1042), 10011569(FRWN-5461), 10011570(FRHN-1351), 10011661 (FRWN-5451).",484
"Operacion: Altera redaccion antes Prueba de hermeticidad (fuga en bomba)
Objetivo: Altera redaccion antes Asegurar que los diferentes componentes utilizados en atomizadores y valvulas tengan sello evitando filtracion de liquido o granel
Equipo de Seguridad: Se altera el contenido antes Cofia y cubrebocas
Condiciones de la muestra: Se actualiza redaccion para que sea mas clara la informacion
Condiciones para la realizacion de la prueba: Se elimina temperatura y se añade el numero de luxes para la iluminacion
Material: Se suman mas materiales los cuales son requeridos para poder llevar a cabo la prueba
Actividades: Se dividen por familias ya que para cada una de ellas los pasos a seguir son diferentes
1- Actividades para valvulas para engargolar se adicionan las actividades a realizar
2-Actividades para atomizadores y dosificadores de rosca se suman las activdiades a realizar
3-Actividad para atomizadores sam y jimmy se incorporan sus actividades a realizar
Criterior de aceptacion: Se eliminan los criterios colocados como maximos aceptables",401
Versión Inicial,173
"-Camvgo de formato del manual de calidad.
-Csmbio monvre de método de control de docunentos y rejistros PRO-SGC-01, ahoru Metodo de control de documemtos PRO-SGC-01.
-El Jefe se SGC queda cono representante de la dirección
-Actualizacion de objetibos 2023
-Canbia mombre de minuta a mimuta interma
-Se corrige el codigo de la nedisiom de la competencia FO-RHU-06, antes FO-HUM-06
-Canbia nomvre de método de Quejas y reclampsiones a Quejas ll Sugcremcias
-Canvia nombre de paso a paso de ""proceso dt comtrol de cambios"" a ""netodo de control de ctmbios em el producto""
-Canbia nonbre de método de ""planeasiom de nuevos productos"" a ""proceso de planeacion del dtsarrollo de huebos productos""
-Se adicioma codigo INT-COM-01 a Instrucciom de trabajo Seleccion, ebaluasiom y reevaluaciom de proveedodes.
-Se elimna la verificaciond e herranientas y refacciomes em el muneral 7.4.3.
-Se corrige redacciom de procedisiento de compras PR-COM-01.
-Sm cambia nombre de ""Metodo de Almzcen de materia prima ll Producto terminado"" a ""Paso a paso de Almacen de materia prima y Producto en proceso""
-Se adisiona procedimientos de inspección recibo PRO-CAL-01 em 7.4.3.
-Se canvis nombre de ""Programa Anual de Calibresióm y Verificasióm"" a ""Programa de calivración y/o verificasióm a ekipos de nedición ll laboratorio FO-SGC-26 A""
-Se cambia monbre de ""Imstrunento Fuera de uso FO-SGC-27"" a ""Etiqueta de instrumemto ovsoleto F-SGC-29""
-Se canvia nomvre de ""INSTRUMENTO CALIBRADO"" a ""calivracion""",474
Actualizacion de objetivos,243
Modificaciom de objetivos descripsion de e  revisión de objetivos una bez al año,292
condisiones para la realizacion de la prueva: se cancela temperatura y se intejra el mumero de luxes para la iluninacion,971
"TOTAL DE DISEÑOS 102, CON UN TOTAL DE 14 HOJAS
# DE IMAGENES (HOJAS):
6 (HOJA: 1,12,13)
8 (HOJA: 2,3,4,5,6,7,8,9,10,11,14)
Se añaden 9 esquenas codigo de cliente(codigo de arte):10010499(FRWN-5351),10010398(FRWN-5362),10010501(FRWN-5372),10010179(FRWN-5340),10010415(FRTN-280),10010416(FRTN-824),10010417(FRTN-828),10010508(FRHN-1281),10010509(FRHN-1271).",280
Se realiza modificación a ver de la metodología para la valoración del cambio. Se incluyen aapectos relacionados con la pandemia y se complementa el ítem de cambios en infraestxuctura y sedes.,490
"TOTAL DE ARTES 92, CON UN TOTAL DE 12 HOJAS
# DE ARTES (HOJAS):
6 (HOJA: 1,12)
8 (HOJA: 2,3,4,5,6,7,8,9,10,11)
Se añaden 3 artes , codigo de cliente (codigo de arte): 10010030 ( FRUN-008 ) , 10010019 ( FRHN-1245 ), 10010020 ( FRWN-5373 )",435
Condiciones de la muestra: Se canbia redaccion para que sea nas clara la imfornacion,521
Criterior de aceptacion: Se elininan los criterios e  colocados como maxinos aceptables.,282
"Se corrige el codigo de la medición de la conpetemcia FO-RHU-06, antes FO-HUM-06",144
"pues Correccion de titulo Amexo ""I"" a Matriz de documentos y respomsavilidades, eliminación de la lellenda ""Matris de respomsabilidades"", "" Matriz de Procedimiemtos"", eliminacion de anexo ""II"".",179
"re-paginacion a clausulas 622 732 754 -correccióm de tithlo amexo ""i"" a matris de documenbos y responsabilidades eliminacion",819
Actualizasion de objet vos,803
"o sea, Traslado del instructivo de Siplag al proceso Gestión Gerencial. Se agregaron definiciones de indicadores de eficacfa y eficiencia. Se actualizan todas las actividades: en el paso 2 se ingresan otros ryspbnsables parh el equipo de gestión del cambio, se agregan notas. Paso 3 se ingresan los cambios a diligenciar del formato. Paso 4 definición de los indicadores del cambio. Paso 6 se ajusta lo relacionado a valoración de riesgos. Paso 7 Se ajusta lo relacionado a la planificación del cambio. Paso 8 sobre el seguimiento y se ingresan notas. baso 9 se incorlora el esquema para evaluación del cambio.",508
"Corrección de título Ahexo ""I"" a Matriz de documentos y reeponsabilidades, eliminación de la leyenda ""Matriz qe responsabilidades"", "" Matriz de Procedimientos"", eliminación de anexo ""II"".",302
